序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
721008,接收,13:21:09.725.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721009,接收,13:21:09.741.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C9 00 12 05 32 ,
721010,接收,13:21:09.741.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721011,接收,13:21:09.757.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B2 00 12 05 32 ,
721012,接收,13:21:09.772.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A9 00 12 05 32 ,
721013,接收,13:21:09.772.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A8 00 12 05 32 ,
721014,接收,13:21:09.789.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A8 00 12 05 32 ,
721015,接收,13:21:09.803.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AC 00 12 05 32 ,
721016,接收,13:21:09.803.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AD 00 12 05 32 ,
721017,接收,13:21:09.819.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AE 00 12 05 32 ,
721018,接收,13:21:09.834.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721019,接收,13:21:09.834.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B3 00 12 05 32 ,
721020,接收,13:21:09.851.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721021,接收,13:21:09.851.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AE 00 12 05 32 ,
721022,接收,13:21:09.866.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B5 00 12 05 32 ,
721023,接收,13:21:09.882.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721024,接收,13:21:09.882.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CF 00 12 05 32 ,
721025,接收,13:21:09.898.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C5 00 12 05 32 ,
721026,接收,13:21:09.912.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BB 00 12 05 32 ,
721027,接收,13:21:09.912.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721028,接收,13:21:09.927.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CD 00 12 05 32 ,
721029,接收,13:21:09.942.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CC 00 12 05 32 ,
721030,接收,13:21:09.942.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721031,接收,13:21:09.959.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C1 00 12 05 32 ,
721032,接收,13:21:09.975.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721033,接收,13:21:09.975.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
