序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1769526,接收,14:43:37.430.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769527,接收,14:43:37.430.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769528,接收,14:43:37.446.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769529,接收,14:43:37.462.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 37 00 12 05 32 ,
1769530,接收,14:43:37.462.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 44 00 12 05 32 ,
1769531,接收,14:43:37.477.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4D 00 12 05 32 ,
1769532,接收,14:43:37.493.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4F 00 12 05 32 ,
1769533,接收,14:43:37.493.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 49 00 12 05 32 ,
1769534,接收,14:43:37.508.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3A 00 12 05 32 ,
1769535,接收,14:43:37.508.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769536,接收,14:43:37.524.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
1769537,接收,14:43:37.540.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769538,接收,14:43:37.540.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 35 00 12 05 32 ,
1769539,接收,14:43:37.555.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3D 00 12 05 32 ,
1769540,接收,14:43:37.570.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 41 00 12 05 32 ,
1769541,接收,14:43:37.570.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 45 00 12 05 32 ,
1769542,接收,14:43:37.587.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 49 00 12 05 32 ,
1769543,接收,14:43:37.603.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4E 00 12 05 32 ,
1769544,接收,14:43:37.603.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4F 00 12 05 32 ,
1769545,接收,14:43:37.618.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4D 00 12 05 32 ,
1769546,接收,14:43:37.618.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 47 00 12 05 32 ,
1769547,接收,14:43:37.634.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 39 00 12 05 32 ,
1769548,接收,14:43:37.649.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769549,接收,14:43:37.649.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 23 00 12 05 32 ,
1769550,接收,14:43:37.664.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1E 00 12 05 32 ,
1769551,接收,14:43:37.680.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769552,接收,14:43:37.680.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 24 00 12 05 32 ,
1769553,接收,14:43:37.695.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 22 00 12 05 32 ,
1769554,接收,14:43:37.710.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1C 00 12 05 32 ,
1769555,接收,14:43:37.710.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 19 00 12 05 32 ,
1769556,接收,14:43:37.726.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1D 00 12 05 32 ,
1769557,接收,14:43:37.741.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 24 00 12 05 32 ,
1769558,接收,14:43:37.741.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769559,接收,14:43:37.757.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2A 00 12 05 32 ,
1769560,接收,14:43:37.757.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 29 00 12 05 32 ,
1769561,接收,14:43:37.773.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
1769562,接收,14:43:37.787.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769563,接收,14:43:37.787.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769564,接收,14:43:37.803.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2A 00 12 05 32 ,
1769565,接收,14:43:37.819.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 31 00 12 05 32 ,
1769566,接收,14:43:37.819.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 35 00 12 05 32 ,
1769567,接收,14:43:37.834.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 31 00 12 05 32 ,
1769568,接收,14:43:37.850.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
