序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1247395,接收,16:59:40.508.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8E 00 12 05 32 ,
1247396,接收,16:59:40.523.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247397,接收,16:59:40.538.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 96 00 12 05 32 ,
1247398,接收,16:59:40.538.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247399,接收,16:59:40.554.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247400,接收,16:59:40.554.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247401,接收,16:59:40.569.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247402,接收,16:59:40.585.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247403,接收,16:59:40.585.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A5 00 12 05 32 ,
1247404,接收,16:59:40.601.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247405,接收,16:59:40.617.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247406,接收,16:59:40.617.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247407,接收,16:59:40.632.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247408,接收,16:59:40.648.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247409,接收,16:59:40.648.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247410,接收,16:59:40.664.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8F 00 12 05 32 ,
1247411,接收,16:59:40.664.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8A 00 12 05 32 ,
1247412,接收,16:59:40.679.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8D 00 12 05 32 ,
1247413,接收,16:59:40.695.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247414,接收,16:59:40.695.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 94 00 12 05 32 ,
1247415,接收,16:59:40.711.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 96 00 12 05 32 ,
1247416,接收,16:59:40.726.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247417,接收,16:59:40.726.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247418,接收,16:59:40.742.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247419,接收,16:59:40.757.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A8 00 12 05 32 ,
1247420,接收,16:59:40.757.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AB 00 12 05 32 ,
1247421,接收,16:59:40.773.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A7 00 12 05 32 ,
1247422,接收,16:59:40.773.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247423,接收,16:59:40.788.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247424,接收,16:59:40.804.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247425,接收,16:59:40.804.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247426,接收,16:59:40.820.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A9 00 12 05 32 ,
1247427,接收,16:59:40.836.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A9 00 12 05 32 ,
1247428,接收,16:59:40.836.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247429,接收,16:59:40.852.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247430,接收,16:59:40.868.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247431,接收,16:59:40.868.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247432,接收,16:59:40.883.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247433,接收,16:59:40.883.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247434,接收,16:59:40.899.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247435,接收,16:59:40.916.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247436,接收,16:59:40.916.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247437,接收,16:59:40.931.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A5 00 12 05 32 ,
1247438,接收,16:59:40.948.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247439,接收,16:59:40.948.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9E 00 12 05 32 ,
1247440,接收,16:59:40.963.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9C 00 12 05 32 ,
1247441,接收,16:59:40.963.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9C 00 12 05 32 ,
1247442,接收,16:59:40.978.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247443,接收,16:59:40.994.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247444,接收,16:59:40.994.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247445,接收,16:59:41.009.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247446,接收,16:59:41.026.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247447,接收,16:59:41.026.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247448,接收,16:59:41.040.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247449,接收,16:59:41.056.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247450,接收,16:59:41.056.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247451,接收,16:59:41.072.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247452,接收,16:59:41.072.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247453,接收,16:59:41.088.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 94 00 12 05 32 ,
1247454,接收,16:59:41.102.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247455,接收,16:59:41.102.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247456,接收,16:59:41.118.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8F 00 12 05 32 ,
1247457,接收,16:59:41.134.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8B 00 12 05 32 ,
1247458,接收,16:59:41.134.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8A 00 12 05 32 ,
1247459,接收,16:59:41.149.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8B 00 12 05 32 ,
1247460,接收,16:59:41.165.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8C 00 12 05 32 ,
1247461,接收,16:59:41.165.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 90 00 12 05 32 ,
1247462,接收,16:59:41.181.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 94 00 12 05 32 ,
1247463,接收,16:59:41.196.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 94 00 12 05 32 ,
1247464,接收,16:59:41.196.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247465,接收,16:59:41.212.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247466,接收,16:59:41.212.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247467,接收,16:59:41.228.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247468,接收,16:59:41.243.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8E 00 12 05 32 ,
1247469,接收,16:59:41.243.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 86 00 12 05 32 ,
1247470,接收,16:59:41.259.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 88 00 12 05 32 ,
1247471,接收,16:59:41.275.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 92 00 12 05 32 ,
1247472,接收,16:59:41.275.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247473,接收,16:59:41.290.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247474,接收,16:59:41.306.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247475,接收,16:59:41.306.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247476,接收,16:59:41.322.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 91 00 12 05 32 ,
1247477,接收,16:59:41.322.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247478,接收,16:59:41.338.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9E 00 12 05 32 ,
1247479,接收,16:59:41.355.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247480,接收,16:59:41.355.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247481,接收,16:59:41.370.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A5 00 12 05 32 ,
1247482,接收,16:59:41.385.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A9 00 12 05 32 ,
1247483,接收,16:59:41.385.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247484,接收,16:59:41.401.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247485,接收,16:59:41.401.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247486,接收,16:59:41.417.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247487,接收,16:59:41.433.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247488,接收,16:59:41.433.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247489,接收,16:59:41.448.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247490,接收,16:59:41.464.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247491,接收,16:59:41.464.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247492,接收,16:59:41.480.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B0 00 12 05 32 ,
1247493,接收,16:59:41.496.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B8 00 12 05 32 ,
1247494,接收,16:59:41.496.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B9 00 12 05 32 ,
1247495,接收,16:59:41.512.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B7 00 12 05 32 ,
1247496,接收,16:59:41.512.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AC 00 12 05 32 ,
1247497,接收,16:59:41.526.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247498,接收,16:59:41.542.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 96 00 12 05 32 ,
1247499,接收,16:59:41.542.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 96 00 12 05 32 ,
1247500,接收,16:59:41.558.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 90 00 12 05 32 ,
1247501,接收,16:59:41.574.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 88 00 12 05 32 ,
1247502,接收,16:59:41.574.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 86 00 12 05 32 ,
1247503,接收,16:59:41.589.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 83 00 12 05 32 ,
1247504,接收,16:59:41.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 86 00 12 05 32 ,
1247505,接收,16:59:41.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8D 00 12 05 32 ,
1247506,接收,16:59:41.619.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 92 00 12 05 32 ,
1247507,接收,16:59:41.634.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8F 00 12 05 32 ,
1247508,接收,16:59:41.634.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8C 00 12 05 32 ,
1247509,接收,16:59:41.650.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8C 00 12 05 32 ,
1247510,接收,16:59:41.650.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 90 00 12 05 32 ,
1247511,接收,16:59:41.666.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247512,接收,16:59:41.682.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247513,接收,16:59:41.682.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247514,接收,16:59:41.698.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 94 00 12 05 32 ,
1247515,接收,16:59:41.714.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 92 00 12 05 32 ,
1247516,接收,16:59:41.714.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247517,接收,16:59:41.730.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247518,接收,16:59:41.730.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 96 00 12 05 32 ,
1247519,接收,16:59:41.745.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247520,接收,16:59:41.761.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247521,接收,16:59:41.761.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8A 00 12 05 32 ,
1247522,接收,16:59:41.777.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8B 00 12 05 32 ,
1247523,接收,16:59:41.793.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247524,接收,16:59:41.793.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247525,接收,16:59:41.808.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247526,接收,16:59:41.824.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247527,接收,16:59:41.824.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 95 00 12 05 32 ,
1247528,接收,16:59:41.840.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 92 00 12 05 32 ,
1247529,接收,16:59:41.840.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247530,接收,16:59:41.855.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247531,接收,16:59:41.872.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247532,接收,16:59:41.872.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247533,接收,16:59:41.887.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9C 00 12 05 32 ,
1247534,接收,16:59:41.902.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247535,接收,16:59:41.902.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 97 00 12 05 32 ,
1247536,接收,16:59:41.919.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247537,接收,16:59:41.919.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8F 00 12 05 32 ,
1247538,接收,16:59:41.933.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8C 00 12 05 32 ,
1247539,接收,16:59:41.950.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8A 00 12 05 32 ,
1247540,接收,16:59:41.950.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8F 00 12 05 32 ,
1247541,接收,16:59:41.965.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 99 00 12 05 32 ,
1247542,接收,16:59:41.981.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247543,接收,16:59:41.981.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247544,接收,16:59:41.995.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A4 00 12 05 32 ,
1247545,接收,16:59:42.011.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A5 00 12 05 32 ,
1247546,接收,16:59:42.011.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247547,接收,16:59:42.027.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AA 00 12 05 32 ,
1247548,接收,16:59:42.042.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A8 00 12 05 32 ,
1247549,接收,16:59:42.042.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247550,接收,16:59:42.058.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247551,接收,16:59:42.058.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247552,接收,16:59:42.073.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 93 00 12 05 32 ,
1247553,接收,16:59:42.089.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8E 00 12 05 32 ,
1247554,接收,16:59:42.089.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8D 00 12 05 32 ,
1247555,接收,16:59:42.105.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 8B 00 12 05 32 ,
1247556,接收,16:59:42.121.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 87 00 12 05 32 ,
1247557,接收,16:59:42.121.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 89 00 12 05 32 ,
1247558,接收,16:59:42.137.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 91 00 12 05 32 ,
1247559,接收,16:59:42.152.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247560,接收,16:59:42.152.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247561,接收,16:59:42.168.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247562,接收,16:59:42.168.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247563,接收,16:59:42.183.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247564,接收,16:59:42.199.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247565,接收,16:59:42.199.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247566,接收,16:59:42.215.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9E 00 12 05 32 ,
1247567,接收,16:59:42.229.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9A 00 12 05 32 ,
1247568,接收,16:59:42.229.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 98 00 12 05 32 ,
1247569,接收,16:59:42.244.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247570,接收,16:59:42.260.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A5 00 12 05 32 ,
1247571,接收,16:59:42.260.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AE 00 12 05 32 ,
1247572,接收,16:59:42.276.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B0 00 12 05 32 ,
1247573,接收,16:59:42.277.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AB 00 12 05 32 ,
1247574,接收,16:59:42.292.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AB 00 12 05 32 ,
1247575,接收,16:59:42.307.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AB 00 12 05 32 ,
1247576,接收,16:59:42.307.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247577,接收,16:59:42.323.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247578,接收,16:59:42.338.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A2 00 12 05 32 ,
1247579,接收,16:59:42.338.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247580,接收,16:59:42.354.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247581,接收,16:59:42.368.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247582,接收,16:59:42.368.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247583,接收,16:59:42.384.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247584,接收,16:59:42.400.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9C 00 12 05 32 ,
1247585,接收,16:59:42.400.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9E 00 12 05 32 ,
1247586,接收,16:59:42.416.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247587,接收,16:59:42.417.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A0 00 12 05 32 ,
1247588,接收,16:59:42.431.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247589,接收,16:59:42.447.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247590,接收,16:59:42.447.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247591,接收,16:59:42.463.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9B 00 12 05 32 ,
1247592,接收,16:59:42.478.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247593,接收,16:59:42.478.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B0 00 12 05 32 ,
1247594,接收,16:59:42.494.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B6 00 12 05 32 ,
1247595,接收,16:59:42.510.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BE 00 12 05 32 ,
1247596,接收,16:59:42.510.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C0 00 12 05 32 ,
1247597,接收,16:59:42.526.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BC 00 12 05 32 ,
1247598,接收,16:59:42.526.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B9 00 12 05 32 ,
1247599,接收,16:59:42.542.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BC 00 12 05 32 ,
1247600,接收,16:59:42.558.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BD 00 12 05 32 ,
1247601,接收,16:59:42.558.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BD 00 12 05 32 ,
1247602,接收,16:59:42.574.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BE 00 12 05 32 ,
1247603,接收,16:59:42.590.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C2 00 12 05 32 ,
1247604,接收,16:59:42.590.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C6 00 12 05 32 ,
1247605,接收,16:59:42.605.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C8 00 12 05 32 ,
1247606,接收,16:59:42.620.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C7 00 12 05 32 ,
1247607,接收,16:59:42.620.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C3 00 12 05 32 ,
1247608,接收,16:59:42.636.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C3 00 12 05 32 ,
1247609,接收,16:59:42.636.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C1 00 12 05 32 ,
1247610,接收,16:59:42.652.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BC 00 12 05 32 ,
1247611,接收,16:59:42.668.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B4 00 12 05 32 ,
1247612,接收,16:59:42.668.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B0 00 12 05 32 ,
1247613,接收,16:59:42.684.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AC 00 12 05 32 ,
1247614,接收,16:59:42.699.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247615,接收,16:59:42.699.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247616,接收,16:59:42.715.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9F 00 12 05 32 ,
1247617,接收,16:59:42.715.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9D 00 12 05 32 ,
1247618,接收,16:59:42.730.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 9C 00 12 05 32 ,
1247619,接收,16:59:42.745.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247620,接收,16:59:42.745.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A1 00 12 05 32 ,
1247621,接收,16:59:42.761.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A3 00 12 05 32 ,
1247622,接收,16:59:42.777.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247623,接收,16:59:42.777.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AD 00 12 05 32 ,
1247624,接收,16:59:42.793.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AD 00 12 05 32 ,
1247625,接收,16:59:42.809.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AC 00 12 05 32 ,
1247626,接收,16:59:42.809.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AF 00 12 05 32 ,
1247627,接收,16:59:42.824.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 B1 00 12 05 32 ,
1247628,接收,16:59:42.825.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BB 00 12 05 32 ,
1247629,接收,16:59:42.840.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C4 00 12 05 32 ,
1247630,接收,16:59:42.855.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C9 00 12 05 32 ,
1247631,接收,16:59:42.855.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 C5 00 12 05 32 ,
1247632,接收,16:59:42.870.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 BC 00 12 05 32 ,
1247633,接收,16:59:42.886.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 AF 00 12 05 32 ,
1247634,接收,16:59:42.886.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A7 00 12 05 32 ,
1247635,接收,16:59:42.902.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A6 00 12 05 32 ,
1247636,接收,16:59:42.917.0,0x000003c2,标准帧,数据帧,0x08,80 00 70 A9 00 12 05 32 ,
