序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
786528,接收,11:45:45.451.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 53 00 12 05 32 ,
786529,接收,11:45:45.451.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 5A 00 12 05 32 ,
786530,接收,11:45:45.468.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 5B 00 12 05 32 ,
786531,接收,11:45:45.468.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 52 00 12 05 32 ,
786532,接收,11:45:45.482.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 50 00 12 05 32 ,
786533,接收,11:45:45.498.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 56 00 12 05 32 ,
786534,接收,11:45:45.498.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 5A 00 12 05 32 ,
786535,接收,11:45:45.514.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 57 00 12 05 32 ,
786536,接收,11:45:45.529.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 59 00 12 05 32 ,
786537,接收,11:45:45.529.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 5D 00 12 05 32 ,
786538,接收,11:45:45.544.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 5C 00 12 05 32 ,
786539,接收,11:45:45.560.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 58 00 12 05 32 ,
786540,接收,11:45:45.560.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 4E 00 12 05 32 ,
786541,接收,11:45:45.575.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 49 00 12 05 32 ,
786542,接收,11:45:45.592.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3E 00 12 05 32 ,
786543,接收,11:45:45.592.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 34 00 12 05 32 ,
786544,接收,11:45:45.607.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2B 00 12 05 32 ,
786545,接收,11:45:45.607.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2F 00 12 05 32 ,
786546,接收,11:45:45.623.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 36 00 12 05 32 ,
786547,接收,11:45:45.637.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 38 00 12 05 32 ,
786548,接收,11:45:45.637.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3C 00 12 05 32 ,
786549,接收,11:45:45.652.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 40 00 12 05 32 ,
786550,接收,11:45:45.668.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3D 00 12 05 32 ,
786551,接收,11:45:45.668.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786552,接收,11:45:45.684.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1E 00 12 05 32 ,
