序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2621542,接收,16:29:05.883.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 12 00 12 05 32 ,
2621543,接收,16:29:05.883.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 15 00 12 05 32 ,
2621544,接收,16:29:05.899.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 15 00 12 05 32 ,
2621545,接收,16:29:05.915.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 19 00 12 05 32 ,
2621546,接收,16:29:05.915.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1D 00 12 05 32 ,
2621547,接收,16:29:05.930.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1E 00 12 05 32 ,
2621548,接收,16:29:05.931.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1E 00 12 05 32 ,
2621549,接收,16:29:05.945.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 23 00 12 05 32 ,
2621550,接收,16:29:05.961.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 2D 00 12 05 32 ,
2621551,接收,16:29:05.961.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 33 00 12 05 32 ,
2621552,接收,16:29:05.976.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 34 00 12 05 32 ,
2621553,接收,16:29:05.991.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 32 00 12 05 32 ,
2621554,接收,16:29:05.991.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 2E 00 12 05 32 ,
2621555,接收,16:29:06.007.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 27 00 12 05 32 ,
2621556,接收,16:29:06.022.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 24 00 12 05 32 ,
2621557,接收,16:29:06.022.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 28 00 12 05 32 ,
2621558,接收,16:29:06.039.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 2A 00 12 05 32 ,
2621559,接收,16:29:06.054.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 24 00 12 05 32 ,
2621560,接收,16:29:06.054.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1F 00 12 05 32 ,
2621561,接收,16:29:06.069.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 20 00 12 05 32 ,
2621562,接收,16:29:06.085.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 22 00 12 05 32 ,
2621563,接收,16:29:06.085.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1D 00 12 05 32 ,
2621564,接收,16:29:06.100.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 13 00 12 05 32 ,
2621565,接收,16:29:06.100.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0C 00 12 05 32 ,
2621566,接收,16:29:06.115.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621567,接收,16:29:06.131.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
